"DataSet","Year","Pop_Name","CU_Name","SpnForAbd_Total","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Sk_Fraser",1939,"Celista Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46318,"L-09-03",NA
"Sk_Fraser",1939,"Celista Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46319,"L-09-02",NA
"Sk_Fraser",1939,"Eagle River","Shuswap Complex - Late",0,0,0,0,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1939,"Eagle River","Shuswap Complex - Late",0,0,0,0,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1939,"Hunakwa Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46338,"L-09-02",NA
"Sk_Fraser",1939,"Hunakwa Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1939,"Little River","Shuswap Complex - Late",15687,8129,8129,15687,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1939,"Lower Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1939,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46439,"L-09-02",NA
"Sk_Fraser",1939,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",1939,"Momich River","Shuswap Complex - Late",0,0,0,0,NA,NA,46269,"L-09-03",NA
"Sk_Fraser",1939,"Onyx Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46298,"L-09-02",NA
"Sk_Fraser",1939,"Onyx Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46299,"L-09-03",NA
"Sk_Fraser",1939,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46399,"L-09-02",NA
"Sk_Fraser",1939,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46400,"L-09-03",NA
"Sk_Fraser",1939,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1939,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1939,"Seymour River","Shuswap Complex - Late",0,0,0,0,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1939,"Seymour River","Shuswap Complex - Late",0,0,0,0,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1939,"Shuswap Lake","Shuswap Complex - Late",0,0,0,0,NA,NA,45764,"L-09-03",NA
"Sk_Fraser",1939,"Sinmax Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46258,"L-09-02",NA
"Sk_Fraser",1939,"Sinmax Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46259,"L-09-03",NA
"Sk_Fraser",1939,"South Thompson River","Shuswap Complex - Late",0,0,0,0,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1939,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",1939,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1939,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1939,"Middle River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1939,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1939,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1939,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1939,"Tachie River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1939,"American Bar Creek","CU not identified",389,0,0,389,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Coquihalla River","CU not identified",41,17,17,41,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Cultus Lake","Cultus - Late",73189,41660,41660,73189,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1939,"Emory Creek","CU not identified",218,0,0,218,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Silver Hope Creek","CU not identified",268,0,0,268,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Spuzzum Creek","CU not identified",159,0,0,159,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Sucker Creek","Kawkawa - Late",1226,484,484,1226,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Upper Pitt River","Pitt - Early Summer",16446,7842,7842,16446,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1939,"Widgeon Slough","Widgeon - Late",0,0,0,0,NA,NA,47954,"R-02",NA
"Sk_Fraser",1939,"Bridge River","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Early Nadina River","Francois (First Run) - Early Summer (extirpated?)",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Endako River","Nadina-Francois - Early Summer",18,8,8,18,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Late Nadina River","Nadina-Francois - Early Summer",0,0,0,0,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1939,"Nithi River","Francois-Fraser - Summer",5,2,2,5,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1939,"Ormond Creek","Francois-Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Stellako River","Francois-Fraser - Summer",2585,1367,1367,2585,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1939,"Barriere River","Kamloops - Summer",0,0,0,0,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1939,"Barriere River, upper","North Barriere - Early Summer",0,0,0,0,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1939,"Clearwater River","Kamloops - Summer",0,0,0,0,NA,NA,46680,"L-10-01",NA
"Sk_Fraser",1939,"Dunn Creek","Kamloops - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Finn Creek","Kamloops - Summer",0,0,0,0,NA,NA,46782,"L-10-01",NA
"Sk_Fraser",1939,"Lemieux Creek","Kamloops - Summer",0,0,0,0,NA,NA,46640,"L-10-01",NA
"Sk_Fraser",1939,"Mann Creek","Kamloops - Summer",0,0,0,0,NA,NA,46670,"L-10-01",NA
"Sk_Fraser",1939,"North Thompson River","Kamloops - Summer",0,0,0,0,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",1939,"Raft River","Kamloops - Summer",2687,1310,1310,2687,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1939,"Horsefly River","Quesnel - Summer",7,4,4,7,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1939,"Little Horsefly River","Quesnel - Summer",0,0,0,0,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1939,"McKinley Creek","Quesnel - Summer",0,0,0,0,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1939,"Mitchell River","Quesnel - Summer",0,0,0,0,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1939,"Cayoosh Creek","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Gates Creek","Anderson-Seton - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Portage Creek","Seton - Late",0,0,0,0,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1939,"Seton Creek","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1939,"Bowron River, upper","Bowron - Early Summer",4584,2494,2494,4584,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1940,"Chilko River","Chilko - Summer",341760,153892,153892,341760,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1940,"S. End Chilko Lake","Chilko - Early Summer",15000,6755,6755,15000,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1940,"Taseko Lake","Taseko - Early Summer",0,0,0,0,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1940,"Adams River, upper","Shuswap - Early Summer",0,0,0,0,NA,NA,46249,"L-09-03",NA
"Sk_Fraser",1940,"Anstey River","Shuswap - Early Summer",0,0,0,0,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1940,"Anstey River","Shuswap - Early Summer",0,0,0,0,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1940,"Eagle River","Shuswap - Early Summer",0,0,0,0,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1940,"Eagle River","Shuswap - Early Summer",0,0,0,0,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1940,"Momich River, lower","Shuswap - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1940,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1940,"Seymour River","Shuswap - Early Summer",0,0,0,0,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1940,"Seymour River","Shuswap - Early Summer",0,0,0,0,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1940,"15 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1940,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1940,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",1940,"Ankwill Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1940,"Bivouac Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1940,"Blanchet Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1940,"Crow Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45583,"L-06-14",NA
"Sk_Fraser",1940,"Driftwood River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45598,"L-06-14",NA
"Sk_Fraser",1940,"Dust Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1940,"Dust Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45582,"L-06-13",NA
"Sk_Fraser",1940,"Fleming Creek","Takla-Trembleur - Early Stuart",4,0,0,4,NA,NA,45556,"L-06-14",NA
"Sk_Fraser",1940,"Forfar Creek","Takla-Trembleur - Early Stuart",112,28,28,112,NA,NA,45571,"L-06-14",NA
"Sk_Fraser",1940,"French Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45595,"L-06-14",NA
"Sk_Fraser",1940,"Frypan Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45593,"L-06-14",NA
"Sk_Fraser",1940,"Gluske Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45572,"L-06-14",NA
"Sk_Fraser",1940,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45592,"L-06-14",NA
"Sk_Fraser",1940,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",1940,"Lovell Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1940,"Maclaing Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1940,"McDougall Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",1940,"Narrows Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",1940,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",219,36,36,219,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",1940,"Paula Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",1940,"Point Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",1940,"Sakeniche River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1940,"Sakeniche River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1940,"Sandpoint Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",1940,"Shale Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",1940,"Sidney Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",1940,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",1940,"Sowchea Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,3218,"L-06-13",NA
"Sk_Fraser",1940,"Van Decar Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",1940,"20 Mile Creek","Harrison (D/S) - Late",4,2,2,4,NA,NA,46069,"L-03-03",NA
"Sk_Fraser",1940,"Bear Creek","Harrison (D/S) - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Big Silver Creek","Harrison (D/S) - Late",7042,3575,3575,7042,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",1940,"Birkenhead River","Lillooet-Harrison - Late",29580,12007,12007,29580,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",1940,"Cogburn Creek","Harrison (D/S) - Late",65,36,36,65,NA,NA,46065,"L-03-03",NA
"Sk_Fraser",1940,"Douglas Creek","Harrison (D/S) - Late",479,321,321,479,NA,NA,46083,"L-03-03",NA
"Sk_Fraser",1940,"East Creek","Harrison (U/S) - Late",50,25,25,50,NA,NA,46055,"L-03-04",NA
"Sk_Fraser",1940,"Green River","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46107,"L-04-01",NA
"Sk_Fraser",1940,"Harrison River","Harrison River - Late",11000,6312,6312,11000,NA,NA,46030,"R-03",NA
"Sk_Fraser",1940,"Hatchery Creek","Harrison (D/S) - Late",315,204,204,315,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Lillooet Slough","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46025,"L-04-01",NA
"Sk_Fraser",1940,"Miller Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46117,"L-04-01",NA
"Sk_Fraser",1940,"Mystery Creek","Harrison (D/S) - Late",13,7,7,13,NA,NA,46063,"L-03-03",NA
"Sk_Fraser",1940,"Pemberton Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46112,"L-04-01",NA
"Sk_Fraser",1940,"Ryan River","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46122,"L-04-01",NA
"Sk_Fraser",1940,"Sampson Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",1940,"Sloquet Creek","Harrison (D/S) - Late",65,38,38,65,NA,NA,46093,"L-03-03",NA
"Sk_Fraser",1940,"Weaver Creek","Harrison (U/S) - Late",17220,12135,12135,17220,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",1940,"Adams River, lower","Shuswap Complex - Late",8194,876,876,8194,NA,NA,46238,"L-09-02",NA
"Sk_Fraser",1940,"Adams River, lower","Shuswap Complex - Late",8194,876,876,8194,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",1940,"Anstey River","Shuswap Complex - Late",0,0,0,0,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1940,"Anstey River","Shuswap Complex - Late",0,0,0,0,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1940,"Eagle River","Shuswap Complex - Late",0,0,0,0,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1940,"Eagle River","Shuswap Complex - Late",0,0,0,0,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1940,"Hunakwa Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46338,"L-09-02",NA
"Sk_Fraser",1940,"Hunakwa Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1940,"Little River","Shuswap Complex - Late",2430,260,260,2430,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1940,"Lower Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1940,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46439,"L-09-02",NA
"Sk_Fraser",1940,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",1940,"Momich River","Shuswap Complex - Late",0,0,0,0,NA,NA,46269,"L-09-03",NA
"Sk_Fraser",1940,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46399,"L-09-02",NA
"Sk_Fraser",1940,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46400,"L-09-03",NA
"Sk_Fraser",1940,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1940,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1940,"Seymour River","Shuswap Complex - Late",0,0,0,0,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1940,"Seymour River","Shuswap Complex - Late",0,0,0,0,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1940,"Shuswap Lake","Shuswap Complex - Late",0,0,0,0,NA,NA,45764,"L-09-03",NA
"Sk_Fraser",1940,"Sinmax Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46258,"L-09-02",NA
"Sk_Fraser",1940,"Sinmax Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46259,"L-09-03",NA
"Sk_Fraser",1940,"South Thompson River","Shuswap Complex - Late",100,11,11,100,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1940,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",13,0,0,13,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",1940,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",13,0,0,13,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1940,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",5,3,3,5,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1940,"Middle River","Takla-Trembleur-Stuart - Summer",261,2,2,261,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1940,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1940,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1940,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1940,"Tachie River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1940,"Chilliwack Lake","Chilliwack - Early Summer",0,0,0,0,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1940,"Coquihalla River","CU not identified",378,26,26,378,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Cultus Lake","Cultus - Late",74121,49577,49577,74121,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1940,"Emory Creek","CU not identified",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Spuzzum Creek","CU not identified",653,108,108,653,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Upper Pitt River","Pitt - Early Summer",12386,6357,6357,12386,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1940,"Widgeon Slough","Widgeon - Late",2000,984,984,2000,NA,NA,47954,"R-02",NA
"Sk_Fraser",1940,"Bridge River","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Early Nadina River","Francois (First Run) - Early Summer (extirpated?)",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Endako River","Nadina-Francois - Early Summer",5,3,3,5,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Late Nadina River","Nadina-Francois - Early Summer",0,0,0,0,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1940,"Nithi River","Francois-Fraser - Summer",0,0,0,0,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1940,"Ormond Creek","Francois-Fraser - Summer",65,27,27,65,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Stellako River","Francois-Fraser - Summer",3276,1726,1726,3276,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1940,"Uncha Creek","Francois-Fraser - Summer",0,0,0,0,NA,NA,45523,"L-06-07",NA
"Sk_Fraser",1940,"Barriere River","Kamloops - Summer",0,0,0,0,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1940,"Barriere River, upper","North Barriere - Early Summer",0,0,0,0,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1940,"Clearwater River","Kamloops - Summer",0,0,0,0,NA,NA,46680,"L-10-01",NA
"Sk_Fraser",1940,"Finn Creek","Kamloops - Summer",0,0,0,0,NA,NA,46782,"L-10-01",NA
"Sk_Fraser",1940,"Lemieux Creek","Kamloops - Summer",0,0,0,0,NA,NA,46640,"L-10-01",NA
"Sk_Fraser",1940,"Mann Creek","Kamloops - Summer",0,0,0,0,NA,NA,46670,"L-10-01",NA
"Sk_Fraser",1940,"North Thompson River","Kamloops - Summer",0,0,0,0,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",1940,"Raft River","Kamloops - Summer",16021,7111,7111,16021,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1940,"Horsefly River","Quesnel - Summer",74,17,17,74,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1940,"Little Horsefly River","Quesnel - Summer",0,0,0,0,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1940,"McKinley Creek","Quesnel - Summer",0,0,0,0,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1940,"Mitchell River","Quesnel - Summer",0,0,0,0,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1940,"Gates Creek","Anderson-Seton - Early Summer",221,87,87,221,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Portage Creek","Seton - Late",1211,762,762,1211,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1940,"Seton Creek","Middle Fraser - Summer",1346,317,317,1346,NA,NA,NA,NA,NA
"Sk_Fraser",1940,"Bowron River, upper","Bowron - Early Summer",6853,3769,3769,6853,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1940,"Indianpoint Creek","Upper Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1941,"Chilko River","Chilko - Summer",367506,178938,178938,367506,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1941,"S. End Chilko Lake","Chilko - Early Summer",0,0,0,0,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1941,"Taseko Lake","Taseko - Early Summer",0,0,0,0,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1941,"Adams River, upper","Shuswap - Early Summer",0,0,0,0,NA,NA,46249,"L-09-03",NA
"Sk_Fraser",1941,"Anstey River","Shuswap - Early Summer",0,0,0,0,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1941,"Anstey River","Shuswap - Early Summer",0,0,0,0,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1941,"Eagle River","Shuswap - Early Summer",0,0,0,0,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1941,"Eagle River","Shuswap - Early Summer",0,0,0,0,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1941,"Momich River, lower","Shuswap - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1941,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1941,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1941,"Seymour River","Shuswap - Early Summer",0,0,0,0,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1941,"Seymour River","Shuswap - Early Summer",0,0,0,0,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1941,"15 Mile Creek","Takla-Trembleur - Early Stuart",5,2,2,5,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1941,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1941,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",1941,"Ankwill Creek","Takla-Trembleur - Early Stuart",25,11,11,25,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1941,"Bivouac Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1941,"Blanchet Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1941,"Crow Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45583,"L-06-14",NA
"Sk_Fraser",1941,"Driftwood River","Takla-Trembleur - Early Stuart",25,11,11,25,NA,NA,45598,"L-06-14",NA
"Sk_Fraser",1941,"Dust Creek","Takla-Trembleur - Early Stuart",150,65,65,150,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1941,"Dust Creek","Takla-Trembleur - Early Stuart",150,65,65,150,NA,NA,45582,"L-06-13",NA
"Sk_Fraser",1941,"Fleming Creek","Takla-Trembleur - Early Stuart",10,4,4,10,NA,NA,45556,"L-06-14",NA
"Sk_Fraser",1941,"Forfar Creek","Takla-Trembleur - Early Stuart",1776,771,771,1776,NA,NA,45571,"L-06-14",NA
"Sk_Fraser",1941,"French Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45595,"L-06-14",NA
"Sk_Fraser",1941,"Frypan Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45593,"L-06-14",NA
"Sk_Fraser",1941,"Gluske Creek","Takla-Trembleur - Early Stuart",597,259,259,597,NA,NA,45572,"L-06-14",NA
"Sk_Fraser",1941,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45592,"L-06-14",NA
"Sk_Fraser",1941,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",1941,"Lovell Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1941,"Maclaing Creek","Takla-Trembleur - Early Stuart",5,2,2,5,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1941,"McDougall Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45579,"L-06-14",NA
