"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2018,"RelAbd",481695.5125,142274.538973087,450020.249648925,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2015,"AbsAbd",605787.9492,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2016,"AbsAbd",630939.1184,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2017,"AbsAbd",547559.1425,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2018,"AbsAbd",481695.5125,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2015,"LongTrend",2.47,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2016,"LongTrend",2.54,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2017,"LongTrend",2.18,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2018,"LongTrend",1.91,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2015,"PercChange",156.3811,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2016,"PercChange",153.4511,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2017,"PercChange",106.4036,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2018,"PercChange",67.7662,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2015,"RelAbd",351211.5672,83918.5427082939,257487.421802365,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2016,"RelAbd",365398.503,83965.5531746391,267020.317029461,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2017,"RelAbd",321816.1356,84012.5636409844,262300.843225201,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2018,"RelAbd",284051.548,84368.8268451724,259894.132513783,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2015,"AbsAbd",351211.5672,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2016,"AbsAbd",365398.503,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2017,"AbsAbd",321816.1356,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2018,"AbsAbd",284051.548,1000,10000,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2015,"LongTrend",2.46,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2016,"LongTrend",2.52,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2017,"LongTrend",2.2,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2018,"LongTrend",1.93,0.5,0.75,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2015,"PercChange",183.7859,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2016,"PercChange",182.2226,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2017,"PercChange",126.6165,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2018,"PercChange",79.8552,-25,-15,"Green"
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-6","Sockeye","Chilko_S_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2015,"RelAbd",11321.3677,1.67234511778379,2071.27298004773,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2016,"RelAbd",11534.9618,1.67234511778379,2319.20033143538,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2017,"RelAbd",10834.9075,1.67234511778379,2846.04707125718,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2018,"RelAbd",9731.5281,1.67234511778379,3761.65286125041,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2015,"AbsAbd",11321.3677,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2016,"AbsAbd",11534.9618,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2017,"AbsAbd",10834.9075,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2018,"AbsAbd",9731.5281,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2015,"LongTrend",118.34,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2016,"LongTrend",112.01,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2017,"LongTrend",98.19,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2018,"LongTrend",82.65,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2015,"PercChange",87.9009,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2016,"PercChange",200.1315,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2017,"PercChange",203.8992,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2018,"PercChange",127.5126,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2015,"RelAbd",6171.9401,1.25810086435323,1020.33990863539,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2016,"RelAbd",6253.1561,1.25810086435323,1221.00433968296,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2017,"RelAbd",5733.3791,1.25810086435323,1549.20938510348,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2018,"RelAbd",5021.9881,1.25810086435323,2039.30150719824,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2015,"AbsAbd",6171.9401,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2016,"AbsAbd",6253.1561,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2017,"AbsAbd",5733.3791,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2018,"AbsAbd",5021.9881,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2015,"LongTrend",95.08,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2016,"LongTrend",89.83,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2017,"LongTrend",77.21,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2018,"LongTrend",63.66,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2015,"PercChange",88.8837,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2016,"PercChange",198.6852,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2017,"PercChange",190.8468,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2018,"PercChange",126.1249,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2015,"RelAbd",11321.3677,1.67234511778379,2071.27298004773,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2016,"RelAbd",11534.9618,1.67234511778379,2319.20033143538,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2017,"RelAbd",10834.9075,1.67234511778379,2846.04707125718,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2018,"RelAbd",9731.5281,1.67234511778379,3761.65286125041,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2015,"AbsAbd",11321.3677,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2016,"AbsAbd",11534.9618,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2017,"AbsAbd",10834.9075,1000,10000,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2018,"AbsAbd",9731.5281,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2015,"LongTrend",118.34,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2016,"LongTrend",112.01,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2017,"LongTrend",98.19,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2018,"LongTrend",82.65,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2015,"PercChange",86.2886,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2016,"PercChange",206.0936,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2017,"PercChange",200.9921,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2018,"PercChange",130.8573,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2015,"RelAbd",6171.9401,1.25810086435323,1020.33990863539,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2016,"RelAbd",6253.1561,1.25810086435323,1221.00433968296,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2017,"RelAbd",5733.3791,1.25810086435323,1549.20938510348,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2018,"RelAbd",5021.9881,1.25810086435323,2039.30150719824,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2015,"AbsAbd",6171.9401,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2016,"AbsAbd",6253.1561,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2017,"AbsAbd",5733.3791,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2018,"AbsAbd",5021.9881,1000,10000,"Amber"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2015,"LongTrend",95.08,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2016,"LongTrend",89.83,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2017,"LongTrend",77.21,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2018,"LongTrend",63.66,0.5,0.75,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2015,"PercChange",86.6455,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2016,"PercChange",196.4659,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2017,"PercChange",193.275,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2018,"PercChange",122.5367,-25,-15,"Green"
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-17","Sockeye","Chilliwack_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2015,"RelAbd",100014.5077,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2016,"RelAbd",111607.2592,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2017,"RelAbd",114426.3954,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2018,"RelAbd",104820.4327,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2015,"AbsAbd",100014.5077,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2016,"AbsAbd",111607.2592,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2017,"AbsAbd",114426.3954,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2018,"AbsAbd",104820.4327,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2015,"LongTrend",1.32,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2016,"LongTrend",1.47,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2017,"LongTrend",1.5,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2018,"LongTrend",1.37,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2015,"PercChange",-17.4603,-25,-15,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2016,"PercChange",-4.5089,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2017,"PercChange",18.3113,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2018,"PercChange",22.7193,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2015,"RelAbd",55983.9696,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2016,"RelAbd",61357.1665,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2017,"RelAbd",61904.7463,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2018,"RelAbd",56140.5915,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2015,"AbsAbd",55983.9696,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2016,"AbsAbd",61357.1665,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2017,"AbsAbd",61904.7463,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2018,"AbsAbd",56140.5915,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2015,"LongTrend",1.36,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2016,"LongTrend",1.49,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2017,"LongTrend",1.49,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2018,"LongTrend",1.35,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2015,"PercChange",-19.4087,-25,-15,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2016,"PercChange",-9.4322,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2017,"PercChange",13.9506,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2018,"PercChange",18.443,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2015,"RelAbd",100014.5077,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2016,"RelAbd",111607.2592,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2017,"RelAbd",114426.3954,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2018,"RelAbd",104820.4327,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2015,"AbsAbd",100014.5077,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2016,"AbsAbd",111607.2592,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2017,"AbsAbd",114426.3954,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2018,"AbsAbd",104820.4327,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2015,"LongTrend",1.32,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2016,"LongTrend",1.47,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2017,"LongTrend",1.5,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2018,"LongTrend",1.37,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2015,"PercChange",-18.4154,-25,-15,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2016,"PercChange",-4.1354,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2017,"PercChange",17.1912,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2018,"PercChange",23.0988,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2015,"RelAbd",55983.9696,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2016,"RelAbd",61357.1665,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2017,"RelAbd",61904.7463,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2018,"RelAbd",56140.5915,24300,122600,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2015,"AbsAbd",55983.9696,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2016,"AbsAbd",61357.1665,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2017,"AbsAbd",61904.7463,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2018,"AbsAbd",56140.5915,1000,10000,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2015,"LongTrend",1.36,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2016,"LongTrend",1.49,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2017,"LongTrend",1.49,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2018,"LongTrend",1.35,0.5,0.75,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2015,"PercChange",-19.5203,-25,-15,"Amber"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2016,"PercChange",-8.4605,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2017,"PercChange",13.8986,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2018,"PercChange",18.1365,-25,-15,"Green"
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-7","Sockeye","Fran_Fras_S","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2015,"RelAbd",4459.7723,251.114067337221,2562.74776742085,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2016,"RelAbd",4440.2877,258.282450291897,2989.36420800129,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2017,"RelAbd",4415.1225,265.450833246573,4040.73904245967,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2018,"RelAbd",4143.2037,270.986887392512,3813.92912782549,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2015,"AbsAbd",4459.7723,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2016,"AbsAbd",4440.2877,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2017,"AbsAbd",4415.1225,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2018,"AbsAbd",4143.2037,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2015,"LongTrend",6.64,0.5,0.75,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2016,"LongTrend",6.41,0.5,0.75,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2017,"LongTrend",6.19,0.5,0.75,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2018,"LongTrend",5.68,0.5,0.75,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2015,"PercChange",-84.3444,-25,-15,"Red"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2016,"PercChange",-73.9217,-25,-15,"Red"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2017,"PercChange",-60.4427,-25,-15,"Red"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2018,"PercChange",-46.5992,-25,-15,"Red"
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2015,"RelAbd",2550.7936,134.604196835564,1393.58631623361,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2016,"RelAbd",2583.9768,139.507423022434,1699.589356046,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2017,"RelAbd",2570.5256,144.410649209305,2316.82647741461,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2018,"RelAbd",2379.9216,145.318042674311,2163.2014407326,"Green"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2015,"AbsAbd",2550.7936,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2016,"AbsAbd",2583.9768,1000,10000,"Amber"
"CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Total",2017,"AbsAbd",2570.5256,1000,10000,"Amber"
